userid,version,sum_gamerounds,retention_1,retention_7,retention_14
5701611,guest,28,FALSE,FALSE,FALSE
5701657,facebook,85,TRUE,FALSE,FALSE
5701667,facebook,2,FALSE,FALSE,FALSE
5701753,guest,12,FALSE,FALSE,FALSE
5701813,guest,4,FALSE,FALSE,FALSE
5701957,facebook,138,TRUE,TRUE,TRUE
5701961,facebook,1,FALSE,FALSE,FALSE
5701982,guest,8,FALSE,FALSE,FALSE
5702093,guest,0,FALSE,FALSE,FALSE
5702179,facebook,70,TRUE,FALSE,FALSE
5702377,facebook,16,FALSE,FALSE,FALSE
5702537,guest,115,TRUE,TRUE,TRUE
5703019,guest,56,TRUE,FALSE,FALSE
5703096,facebook,13,TRUE,TRUE,TRUE
5703115,facebook,15,FALSE,FALSE,FALSE
5703118,guest,2,FALSE,FALSE,FALSE
5703129,guest,6,FALSE,FALSE,FALSE
5703234,facebook,0,FALSE,FALSE,FALSE
5703365,facebook,58,TRUE,FALSE,FALSE
5703445,guest,132,TRUE,TRUE,TRUE
5703476,guest,33,FALSE,FALSE,FALSE
5703534,facebook,254,TRUE,FALSE,FALSE
5703695,facebook,40,FALSE,FALSE,FALSE
5703901,guest,12,FALSE,FALSE,FALSE
5703985,guest,1,FALSE,FALSE,FALSE
5704254,facebook,3,FALSE,FALSE,FALSE
5704310,facebook,399,FALSE,TRUE,TRUE
5704439,guest,12,FALSE,FALSE,FALSE
5704507,guest,1,FALSE,FALSE,FALSE
5704515,facebook,62,TRUE,TRUE,TRUE
5704516,facebook,95,TRUE,FALSE,FALSE
5704570,guest,19,FALSE,FALSE,FALSE
5704694,guest,20,FALSE,FALSE,FALSE
5704750,facebook,101,TRUE,FALSE,FALSE
5704838,facebook,33,TRUE,FALSE,FALSE
5704843,guest,5,FALSE,FALSE,FALSE
5704908,guest,12,FALSE,FALSE,FALSE
5705027,facebook,7,FALSE,FALSE,FALSE
5705138,facebook,12,TRUE,FALSE,FALSE
5705308,guest,130,TRUE,FALSE,FALSE
5705717,guest,4,FALSE,FALSE,FALSE
5705768,facebook,89,TRUE,FALSE,FALSE
5705829,facebook,7,TRUE,FALSE,FALSE
5705906,guest,15,FALSE,FALSE,FALSE
5705916,guest,2,FALSE,FALSE,FALSE
5705973,facebook,214,FALSE,TRUE,TRUE
5705999,facebook,14,FALSE,FALSE,FALSE
5706026,guest,6,TRUE,FALSE,FALSE
5706097,guest,1,FALSE,FALSE,FALSE
5706136,facebook,9,FALSE,FALSE,FALSE
5706150,facebook,9,TRUE,FALSE,FALSE
5706285,guest,3,FALSE,FALSE,FALSE
5706327,guest,12,FALSE,FALSE,FALSE
5706576,facebook,5,FALSE,FALSE,FALSE
5706660,facebook,25,FALSE,FALSE,FALSE
5706732,guest,22,FALSE,TRUE,TRUE
5706761,guest,6,FALSE,FALSE,FALSE
5706835,facebook,40,TRUE,FALSE,FALSE
5706921,facebook,1,FALSE,FALSE,FALSE
5707281,guest,1,FALSE,FALSE,FALSE
5707316,guest,55,TRUE,FALSE,FALSE
5707689,facebook,19,FALSE,FALSE,FALSE
5707705,facebook,31,TRUE,FALSE,FALSE
5707961,guest,316,FALSE,TRUE,TRUE
5707968,guest,28,TRUE,FALSE,FALSE
5708070,facebook,7,TRUE,FALSE,FALSE
5708155,facebook,35,TRUE,FALSE,FALSE
5708212,guest,5,FALSE,FALSE,FALSE
5708343,guest,3,FALSE,FALSE,FALSE
5708399,facebook,2,FALSE,FALSE,FALSE
5708470,facebook,13,FALSE,FALSE,FALSE
5708499,guest,1,FALSE,FALSE,FALSE
5708505,guest,52,TRUE,FALSE,FALSE
5708541,facebook,24,FALSE,TRUE,TRUE
5708574,facebook,118,TRUE,TRUE,TRUE
5708608,guest,1,FALSE,FALSE,FALSE
5708623,guest,12,TRUE,FALSE,FALSE
5708632,facebook,34,TRUE,FALSE,FALSE
5708716,facebook,177,TRUE,TRUE,TRUE
5708795,guest,101,FALSE,TRUE,TRUE
5708873,guest,81,TRUE,TRUE,TRUE
5708947,facebook,3,TRUE,FALSE,FALSE
5708989,facebook,16,TRUE,FALSE,FALSE
5709027,guest,24,FALSE,FALSE,FALSE
5709174,guest,10,FALSE,FALSE,FALSE
5709186,facebook,3,FALSE,FALSE,FALSE
5709232,facebook,131,TRUE,TRUE,TRUE
5709662,guest,0,FALSE,FALSE,FALSE
5709792,guest,5,FALSE,FALSE,FALSE
5710011,facebook,6,FALSE,FALSE,FALSE
5710061,facebook,0,FALSE,FALSE,FALSE
5710118,guest,32,TRUE,TRUE,TRUE
5710317,guest,8,FALSE,FALSE,FALSE
5710700,facebook,58,FALSE,FALSE,FALSE
5710709,facebook,102,TRUE,TRUE,TRUE
5710823,guest,4,FALSE,FALSE,FALSE
5710848,guest,7,FALSE,FALSE,FALSE
5711013,facebook,3,FALSE,FALSE,FALSE
5711055,facebook,34,FALSE,FALSE,FALSE
5711130,guest,12,FALSE,FALSE,FALSE
5711162,guest,5,TRUE,FALSE,FALSE
5711398,facebook,2,FALSE,FALSE,FALSE
5711496,facebook,12,FALSE,FALSE,FALSE
5711800,guest,5,FALSE,FALSE,FALSE
5711909,guest,332,TRUE,TRUE,TRUE
5712016,facebook,109,TRUE,TRUE,TRUE
5712029,facebook,168,TRUE,TRUE,TRUE
5712071,guest,5,FALSE,FALSE,FALSE
5712136,guest,5,TRUE,FALSE,FALSE
5712137,facebook,24,TRUE,FALSE,FALSE
5712142,facebook,230,TRUE,FALSE,FALSE
5712305,guest,142,TRUE,FALSE,FALSE
5712325,guest,14,FALSE,FALSE,FALSE
5712640,facebook,4,FALSE,FALSE,FALSE
5712755,facebook,4,TRUE,FALSE,FALSE
5712828,guest,5,FALSE,FALSE,FALSE
5712947,guest,585,TRUE,TRUE,TRUE
5713203,facebook,1,FALSE,FALSE,FALSE
5713686,facebook,47,TRUE,FALSE,FALSE
5713846,guest,13,FALSE,FALSE,FALSE
5713988,guest,48,TRUE,FALSE,FALSE
5714095,facebook,2,FALSE,FALSE,FALSE
5714175,facebook,16,FALSE,FALSE,FALSE
5714441,guest,4,FALSE,FALSE,FALSE
5714527,guest,1,FALSE,FALSE,FALSE
5714759,facebook,89,TRUE,FALSE,FALSE
5714927,facebook,46,TRUE,FALSE,FALSE
5715426,guest,39,FALSE,TRUE,TRUE
5715546,guest,7,FALSE,FALSE,FALSE
5715776,facebook,0,FALSE,FALSE,FALSE
5715816,facebook,42,TRUE,FALSE,FALSE
5715995,guest,10,FALSE,FALSE,FALSE
5716201,guest,359,TRUE,TRUE,TRUE
5716214,facebook,0,FALSE,FALSE,FALSE
5716274,facebook,193,TRUE,TRUE,TRUE
5716482,guest,49,FALSE,TRUE,TRUE
5716616,guest,1,FALSE,FALSE,FALSE
5716698,facebook,22,FALSE,FALSE,FALSE
5716773,facebook,6,FALSE,FALSE,FALSE
5716965,guest,225,TRUE,TRUE,TRUE
5717110,guest,111,TRUE,TRUE,TRUE
5717130,facebook,299,TRUE,FALSE,FALSE
5717145,facebook,1,FALSE,FALSE,FALSE
5717534,guest,5,FALSE,FALSE,FALSE
5717587,guest,227,TRUE,TRUE,TRUE
5717598,facebook,23,FALSE,FALSE,FALSE
5717621,facebook,23,TRUE,FALSE,FALSE
5717774,guest,2,FALSE,FALSE,FALSE
5718048,guest,18,FALSE,FALSE,FALSE
5718102,facebook,95,TRUE,TRUE,TRUE
5718104,facebook,1,FALSE,FALSE,FALSE
5718214,guest,2,FALSE,TRUE,TRUE
5718311,guest,8,FALSE,FALSE,FALSE
5718529,facebook,19,FALSE,FALSE,FALSE
5718667,facebook,78,TRUE,FALSE,FALSE
5718710,guest,4,FALSE,FALSE,FALSE
5718829,guest,58,TRUE,FALSE,FALSE
5718976,facebook,8,FALSE,FALSE,FALSE
5719069,facebook,20,FALSE,FALSE,FALSE
5719276,guest,38,TRUE,FALSE,FALSE
5719499,guest,16,FALSE,FALSE,FALSE
5719670,facebook,4,FALSE,FALSE,FALSE
5720185,facebook,323,TRUE,FALSE,FALSE
5720208,guest,4,FALSE,FALSE,FALSE
5720312,guest,18,FALSE,FALSE,FALSE
5720343,facebook,93,TRUE,FALSE,FALSE
5720445,facebook,90,TRUE,TRUE,TRUE
5720576,guest,44,FALSE,FALSE,FALSE
5720624,guest,166,TRUE,TRUE,TRUE
5721077,facebook,2,FALSE,FALSE,FALSE
5721163,facebook,18,FALSE,FALSE,FALSE
5721247,guest,39,FALSE,FALSE,FALSE
5721366,guest,20,FALSE,TRUE,TRUE
5721507,facebook,37,TRUE,FALSE,FALSE
5721645,facebook,49,FALSE,FALSE,FALSE
5721654,guest,80,TRUE,FALSE,FALSE
5721718,guest,7,FALSE,FALSE,FALSE
5722080,facebook,1,FALSE,TRUE,TRUE
5722235,facebook,16,FALSE,FALSE,FALSE
5722308,guest,7,FALSE,FALSE,FALSE
5722408,guest,4,FALSE,FALSE,FALSE
5722725,facebook,8,FALSE,FALSE,FALSE
5722844,facebook,178,TRUE,TRUE,TRUE
5722848,guest,10,TRUE,FALSE,FALSE
5722950,guest,31,TRUE,FALSE,FALSE
5723097,facebook,0,FALSE,FALSE,FALSE
5723190,facebook,59,FALSE,FALSE,FALSE
5723222,guest,0,FALSE,FALSE,FALSE
5723233,guest,5,FALSE,FALSE,FALSE
5723292,facebook,17,FALSE,TRUE,TRUE
5723332,facebook,1,FALSE,FALSE,FALSE
5723351,guest,2,FALSE,FALSE,FALSE
5723515,guest,7,FALSE,FALSE,FALSE
5723674,facebook,24,TRUE,TRUE,TRUE
5723757,facebook,16,TRUE,FALSE,FALSE
5723798,guest,12,TRUE,FALSE,FALSE
5723849,guest,12,TRUE,FALSE,FALSE
5723934,facebook,89,TRUE,TRUE,TRUE
5724057,facebook,38,TRUE,FALSE,FALSE
5724062,guest,55,TRUE,FALSE,FALSE
5724508,guest,56,TRUE,TRUE,TRUE
5724799,facebook,8,FALSE,FALSE,FALSE
5724838,facebook,1,FALSE,FALSE,FALSE
5725050,guest,112,TRUE,TRUE,TRUE
5725083,guest,10,TRUE,FALSE,FALSE
5725341,facebook,3,FALSE,FALSE,FALSE
5725602,facebook,172,TRUE,TRUE,TRUE
5725688,guest,200,FALSE,TRUE,TRUE
5725725,guest,14,TRUE,FALSE,FALSE
5725945,facebook,30,FALSE,TRUE,TRUE
5725952,facebook,7,FALSE,FALSE,FALSE
5726047,guest,2,FALSE,FALSE,FALSE
5726280,guest,2,FALSE,FALSE,FALSE
5726405,facebook,7,FALSE,FALSE,FALSE
5726573,facebook,2,TRUE,FALSE,FALSE
5726664,guest,47,FALSE,FALSE,FALSE
5726784,guest,243,FALSE,TRUE,TRUE
5726851,facebook,82,TRUE,TRUE,TRUE
5726960,facebook,48,TRUE,FALSE,FALSE
5727267,guest,3,FALSE,FALSE,FALSE
5727284,guest,61,TRUE,TRUE,TRUE
5727314,facebook,7,FALSE,FALSE,FALSE
5727378,facebook,26,TRUE,TRUE,TRUE
5727453,guest,20,TRUE,FALSE,FALSE
5727496,guest,3,FALSE,FALSE,FALSE
5727553,facebook,109,TRUE,FALSE,FALSE
5727681,facebook,0,FALSE,FALSE,FALSE
5727726,guest,1,FALSE,FALSE,FALSE
5727735,guest,1,FALSE,FALSE,FALSE
5727935,facebook,4,FALSE,FALSE,FALSE
5728109,facebook,7,FALSE,FALSE,FALSE
5728218,guest,56,TRUE,FALSE,FALSE
5728254,guest,25,TRUE,FALSE,FALSE
5728348,facebook,12,FALSE,FALSE,FALSE
5728395,facebook,5,FALSE,FALSE,FALSE
5728398,guest,2,FALSE,FALSE,FALSE
5728409,guest,13,FALSE,FALSE,FALSE
5728462,facebook,143,TRUE,FALSE,FALSE
5729195,facebook,3,FALSE,FALSE,FALSE
5729197,guest,21,FALSE,FALSE,FALSE
5729206,guest,147,FALSE,FALSE,FALSE
5729235,facebook,22,FALSE,TRUE,TRUE
5729318,facebook,29,FALSE,TRUE,TRUE
5729329,guest,29,TRUE,FALSE,FALSE
5729387,guest,123,TRUE,TRUE,TRUE
5729436,facebook,16,FALSE,FALSE,FALSE
5729494,facebook,110,TRUE,FALSE,FALSE
5729496,guest,103,TRUE,TRUE,TRUE
5729620,guest,61,TRUE,FALSE,FALSE
5729674,facebook,61,TRUE,FALSE,FALSE
5729724,facebook,40,TRUE,FALSE,FALSE
5730079,guest,12,FALSE,FALSE,FALSE
5730206,guest,144,TRUE,FALSE,FALSE
5730248,facebook,114,TRUE,TRUE,TRUE
5730284,facebook,5,FALSE,FALSE,FALSE
5730303,guest,192,FALSE,FALSE,FALSE
5730355,guest,24,TRUE,FALSE,FALSE
5730435,facebook,2,FALSE,FALSE,FALSE
5730464,facebook,57,TRUE,FALSE,FALSE
5730508,guest,3,FALSE,FALSE,FALSE
5730677,guest,36,FALSE,FALSE,FALSE
5731044,facebook,21,FALSE,FALSE,FALSE
5731099,facebook,4,FALSE,FALSE,FALSE
5731234,guest,19,TRUE,FALSE,FALSE
5731402,guest,23,FALSE,FALSE,FALSE
5731560,facebook,5,FALSE,FALSE,FALSE
5731576,facebook,102,TRUE,FALSE,FALSE
5731622,guest,21,FALSE,FALSE,FALSE
5731663,guest,115,TRUE,FALSE,FALSE
5731816,facebook,14,TRUE,FALSE,FALSE
5731963,facebook,23,TRUE,FALSE,FALSE
5731969,guest,9,FALSE,FALSE,FALSE
5732406,guest,60,TRUE,FALSE,FALSE
5732418,facebook,2,FALSE,FALSE,FALSE
5732652,facebook,19,FALSE,FALSE,FALSE
5732723,guest,21,FALSE,FALSE,FALSE
5732809,guest,7,FALSE,FALSE,FALSE
5732945,facebook,200,FALSE,TRUE,TRUE
5733116,facebook,3,FALSE,FALSE,FALSE
5733193,guest,14,TRUE,FALSE,FALSE
5733211,guest,1,FALSE,FALSE,FALSE
5733221,facebook,221,TRUE,FALSE,FALSE
5733282,facebook,5,FALSE,FALSE,FALSE
5733301,guest,5,FALSE,FALSE,FALSE
5733467,guest,7,FALSE,FALSE,FALSE
5733516,facebook,7,FALSE,FALSE,FALSE
5733583,facebook,2,FALSE,FALSE,FALSE
5733761,guest,65,TRUE,TRUE,TRUE
5733786,guest,29,TRUE,FALSE,FALSE
5733823,facebook,4,FALSE,FALSE,FALSE
5733906,facebook,47,TRUE,FALSE,FALSE
5734379,guest,4,FALSE,FALSE,FALSE
5734459,guest,17,TRUE,FALSE,FALSE
5734577,facebook,37,TRUE,TRUE,TRUE
5734610,facebook,39,TRUE,FALSE,FALSE
5734665,guest,6,FALSE,FALSE,FALSE
5734688,guest,251,TRUE,TRUE,TRUE
5734893,facebook,221,TRUE,FALSE,FALSE
5734919,facebook,5,FALSE,FALSE,FALSE
5734983,guest,4,FALSE,FALSE,FALSE
5734992,guest,0,FALSE,FALSE,FALSE
5735065,facebook,23,TRUE,FALSE,FALSE
5735277,facebook,21,FALSE,FALSE,FALSE
5735540,guest,31,TRUE,TRUE,TRUE
5735636,guest,1061,TRUE,TRUE,TRUE
5735651,facebook,35,TRUE,FALSE,FALSE
5735681,facebook,23,FALSE,FALSE,FALSE
5735693,guest,459,TRUE,TRUE,TRUE
5735894,guest,8,TRUE,FALSE,FALSE
5736054,facebook,6,FALSE,FALSE,FALSE
5736082,facebook,7,FALSE,FALSE,FALSE
5736207,guest,35,FALSE,TRUE,TRUE
5736229,guest,3,FALSE,FALSE,FALSE
5736382,facebook,8,FALSE,FALSE,FALSE
5736451,facebook,1,FALSE,FALSE,FALSE
5736651,guest,149,TRUE,TRUE,TRUE
5736669,guest,9,FALSE,FALSE,FALSE
5736670,facebook,70,TRUE,FALSE,FALSE
5736758,facebook,24,FALSE,FALSE,FALSE
5736929,guest,8,FALSE,FALSE,FALSE
5737016,guest,78,TRUE,FALSE,FALSE
5737171,facebook,1,FALSE,FALSE,FALSE
5737241,facebook,3,FALSE,FALSE,FALSE
5737317,guest,4,FALSE,FALSE,FALSE
5737372,guest,34,TRUE,FALSE,FALSE
5737398,facebook,11,FALSE,FALSE,FALSE
5737492,facebook,1,FALSE,FALSE,FALSE
5737803,guest,1,FALSE,FALSE,FALSE
5737861,guest,25,TRUE,FALSE,FALSE
5737891,facebook,109,FALSE,FALSE,FALSE
5737906,facebook,1,FALSE,FALSE,FALSE
5737994,guest,33,FALSE,FALSE,FALSE
5738744,guest,16,TRUE,FALSE,FALSE
5738835,facebook,73,TRUE,FALSE,FALSE
5739454,facebook,50,TRUE,FALSE,FALSE
5739568,guest,16,FALSE,FALSE,FALSE
5739607,guest,453,TRUE,TRUE,TRUE
5739641,facebook,18,FALSE,FALSE,FALSE
5739700,facebook,82,TRUE,FALSE,FALSE
5739940,guest,4,FALSE,FALSE,FALSE
5740096,guest,262,TRUE,TRUE,TRUE
5740296,facebook,11,FALSE,FALSE,FALSE
5740529,facebook,7,TRUE,FALSE,FALSE
5740533,guest,9,FALSE,FALSE,FALSE
5740743,guest,3,FALSE,FALSE,FALSE
5740799,facebook,131,TRUE,FALSE,FALSE
5740803,facebook,25,FALSE,FALSE,FALSE
5740811,guest,1,FALSE,FALSE,FALSE
5740920,guest,37,TRUE,FALSE,FALSE
5740976,facebook,45,FALSE,FALSE,FALSE
5740992,facebook,246,TRUE,FALSE,FALSE
5741025,guest,40,FALSE,FALSE,FALSE
5741065,guest,47,TRUE,FALSE,FALSE
5741197,facebook,23,TRUE,FALSE,FALSE
5741259,facebook,0,FALSE,FALSE,FALSE
5741326,guest,17,FALSE,FALSE,FALSE
5741443,guest,35,FALSE,FALSE,FALSE
5741671,facebook,21,FALSE,TRUE,TRUE
5741723,facebook,10,FALSE,FALSE,FALSE
5741740,guest,12,FALSE,FALSE,FALSE
5741801,guest,5,FALSE,FALSE,FALSE
5741860,facebook,38,TRUE,FALSE,FALSE
5741885,facebook,0,FALSE,FALSE,FALSE
5741940,guest,4,TRUE,FALSE,FALSE
5741991,guest,136,FALSE,TRUE,TRUE
5742022,facebook,28,TRUE,FALSE,FALSE
5742030,facebook,0,FALSE,FALSE,FALSE
5742079,guest,0,FALSE,FALSE,FALSE
5742170,guest,7,FALSE,FALSE,FALSE
5742283,facebook,4,FALSE,FALSE,FALSE
5742293,facebook,21,TRUE,FALSE,FALSE
5742304,guest,155,TRUE,TRUE,TRUE
5742440,guest,10,FALSE,FALSE,FALSE
5742638,facebook,11,TRUE,FALSE,FALSE
5742671,facebook,13,FALSE,FALSE,FALSE
5742858,guest,13,TRUE,FALSE,FALSE
5743100,guest,593,TRUE,TRUE,TRUE
5743206,facebook,24,TRUE,FALSE,FALSE
5743431,facebook,25,TRUE,FALSE,FALSE
5743489,guest,128,TRUE,TRUE,TRUE
5743523,guest,20,TRUE,FALSE,FALSE
5743553,facebook,14,TRUE,FALSE,FALSE
5743608,facebook,5,TRUE,FALSE,FALSE
5743971,guest,25,TRUE,FALSE,FALSE
5744033,guest,2,FALSE,FALSE,FALSE
5744471,facebook,108,FALSE,TRUE,TRUE
5744480,facebook,212,FALSE,TRUE,TRUE
5744606,guest,34,FALSE,TRUE,TRUE
5744616,guest,101,TRUE,TRUE,TRUE
5744737,facebook,4,TRUE,FALSE,FALSE
5744988,facebook,36,TRUE,FALSE,FALSE
5745088,guest,228,TRUE,FALSE,FALSE
5745098,guest,22,FALSE,FALSE,FALSE
5745365,facebook,62,FALSE,TRUE,TRUE
5745603,facebook,18,FALSE,FALSE,FALSE
5745702,guest,12,TRUE,FALSE,FALSE
5745811,guest,40,TRUE,FALSE,FALSE
5746016,facebook,6,FALSE,FALSE,FALSE
5746250,facebook,10,FALSE,TRUE,TRUE
5746670,guest,98,FALSE,FALSE,FALSE
5746747,guest,2,FALSE,FALSE,FALSE
5746772,facebook,153,TRUE,TRUE,TRUE
5746781,facebook,10,TRUE,FALSE,FALSE
5746816,guest,13,TRUE,FALSE,FALSE
5746830,guest,33,TRUE,FALSE,FALSE
5746847,facebook,2,FALSE,FALSE,FALSE
5747178,facebook,0,FALSE,FALSE,FALSE
5747216,guest,281,TRUE,TRUE,TRUE
5747336,guest,4,TRUE,FALSE,FALSE
5747435,facebook,408,TRUE,TRUE,TRUE
5747489,facebook,88,TRUE,FALSE,FALSE
5747509,guest,653,TRUE,TRUE,TRUE
5747534,guest,109,FALSE,TRUE,TRUE
5747565,facebook,5,FALSE,FALSE,FALSE
5747948,facebook,28,FALSE,TRUE,TRUE
5748090,guest,1,FALSE,FALSE,FALSE
5748200,guest,195,TRUE,TRUE,TRUE
5748288,facebook,3,FALSE,FALSE,FALSE
5748327,facebook,16,FALSE,TRUE,TRUE
5748385,guest,7,FALSE,FALSE,FALSE
5748390,guest,10,FALSE,FALSE,FALSE
5748441,facebook,14,TRUE,FALSE,FALSE
5748488,facebook,1,FALSE,FALSE,FALSE
5748489,guest,172,FALSE,TRUE,TRUE
5748572,guest,3,FALSE,FALSE,FALSE
5748703,facebook,1,FALSE,FALSE,FALSE
5748738,facebook,15,TRUE,FALSE,FALSE
5748846,guest,20,FALSE,FALSE,FALSE
5748882,guest,11,TRUE,FALSE,FALSE
5749272,facebook,800,TRUE,TRUE,TRUE
5749325,facebook,37,TRUE,FALSE,FALSE
5749424,guest,301,TRUE,TRUE,TRUE
5749520,guest,1044,TRUE,TRUE,TRUE
5749706,facebook,108,TRUE,TRUE,TRUE
5749715,facebook,81,TRUE,FALSE,FALSE
5749787,guest,3,FALSE,FALSE,FALSE
5749853,guest,25,TRUE,FALSE,FALSE
5749918,facebook,2,FALSE,FALSE,FALSE
5750016,facebook,15,TRUE,FALSE,FALSE
5750023,guest,65,TRUE,FALSE,FALSE
5750088,guest,18,FALSE,FALSE,FALSE
5750108,facebook,14,FALSE,FALSE,FALSE
5750135,facebook,40,TRUE,FALSE,FALSE
5750341,guest,16,TRUE,FALSE,FALSE
5750438,guest,0,FALSE,FALSE,FALSE
5750441,facebook,31,FALSE,FALSE,FALSE
5750654,facebook,29,TRUE,FALSE,FALSE
5750668,guest,27,FALSE,TRUE,TRUE
5750787,guest,81,TRUE,TRUE,TRUE
5750833,facebook,2,FALSE,FALSE,FALSE
5751142,facebook,3,FALSE,FALSE,FALSE
5751154,guest,163,TRUE,TRUE,TRUE
5751163,guest,44,TRUE,FALSE,FALSE
5751242,facebook,1,FALSE,FALSE,FALSE
5751298,facebook,29,FALSE,FALSE,FALSE
5751427,guest,1,FALSE,FALSE,FALSE
5751582,guest,8,TRUE,FALSE,FALSE
5751608,facebook,10,FALSE,FALSE,FALSE
5751881,facebook,0,FALSE,FALSE,FALSE
5751892,guest,2,FALSE,FALSE,FALSE
5752048,guest,44,TRUE,FALSE,FALSE
5752164,facebook,12,FALSE,TRUE,TRUE
5752258,facebook,37,TRUE,FALSE,FALSE
5752344,guest,76,TRUE,FALSE,FALSE
5752413,guest,2,FALSE,FALSE,FALSE
5752420,facebook,6,FALSE,FALSE,FALSE
5752464,facebook,1,FALSE,FALSE,FALSE
5752819,guest,189,TRUE,FALSE,FALSE
5752843,guest,8,FALSE,FALSE,FALSE
5752862,facebook,6,FALSE,FALSE,FALSE
5752907,facebook,23,TRUE,FALSE,FALSE
5753035,guest,253,FALSE,FALSE,FALSE
5753234,guest,25,TRUE,FALSE,FALSE
5753439,facebook,7,FALSE,FALSE,FALSE
5753569,facebook,48,TRUE,FALSE,FALSE
5753597,guest,15,TRUE,FALSE,FALSE
5753641,guest,84,TRUE,TRUE,TRUE
5753691,facebook,31,TRUE,FALSE,FALSE
5753796,facebook,11,FALSE,FALSE,FALSE
5753982,guest,31,FALSE,TRUE,TRUE
5754117,guest,2,FALSE,FALSE,FALSE
5754253,facebook,17,FALSE,FALSE,FALSE
5754318,facebook,6,FALSE,FALSE,FALSE
5754336,guest,1,FALSE,FALSE,FALSE
5754421,guest,4,FALSE,FALSE,FALSE
5754450,facebook,16,FALSE,FALSE,FALSE
5754641,facebook,6,FALSE,FALSE,FALSE
5754718,guest,3,FALSE,FALSE,FALSE
5754859,guest,6,FALSE,FALSE,FALSE
5754927,facebook,9,FALSE,FALSE,FALSE
5755169,facebook,7,FALSE,FALSE,FALSE
5755427,guest,464,TRUE,TRUE,TRUE
5755627,guest,23,FALSE,FALSE,FALSE
5755768,facebook,10,TRUE,TRUE,TRUE
5755811,facebook,58,TRUE,TRUE,TRUE
5755850,guest,6,FALSE,FALSE,FALSE
5756118,guest,148,TRUE,FALSE,FALSE
5756121,facebook,361,TRUE,TRUE,TRUE
5756369,facebook,7,TRUE,FALSE,FALSE
5756379,guest,0,FALSE,FALSE,FALSE
5756398,guest,8,TRUE,FALSE,FALSE
5756507,facebook,143,TRUE,FALSE,FALSE
5756621,facebook,22,TRUE,FALSE,FALSE
5756690,guest,411,TRUE,TRUE,TRUE
5756698,guest,0,FALSE,FALSE,FALSE
5756827,facebook,121,TRUE,TRUE,TRUE
5756857,facebook,58,TRUE,TRUE,TRUE
5756946,guest,1,FALSE,FALSE,FALSE
5756960,guest,2,FALSE,FALSE,FALSE
5756981,facebook,58,TRUE,TRUE,TRUE
5757298,facebook,21,TRUE,FALSE,FALSE
5757416,guest,20,FALSE,FALSE,FALSE
5757442,guest,3,FALSE,FALSE,FALSE
5757633,facebook,0,FALSE,FALSE,FALSE
5757702,facebook,11,FALSE,FALSE,FALSE
5757727,guest,5,FALSE,FALSE,FALSE
5757737,guest,14,TRUE,FALSE,FALSE
5757780,facebook,2,FALSE,FALSE,FALSE
5758022,facebook,43,TRUE,TRUE,TRUE
5758188,guest,2,FALSE,FALSE,FALSE
5758196,guest,242,TRUE,FALSE,FALSE
5758274,facebook,0,FALSE,FALSE,FALSE
5758377,facebook,0,FALSE,FALSE,FALSE
5758500,guest,22,FALSE,FALSE,FALSE
5759208,guest,132,FALSE,FALSE,FALSE
5759220,facebook,15,TRUE,FALSE,FALSE
5759483,facebook,34,FALSE,TRUE,TRUE
5759521,guest,30,FALSE,FALSE,FALSE
5759656,guest,288,TRUE,TRUE,TRUE
5759767,facebook,2,FALSE,FALSE,FALSE
5759905,facebook,44,TRUE,FALSE,FALSE
5760041,guest,14,FALSE,FALSE,FALSE
5760083,guest,17,FALSE,FALSE,FALSE
5760506,facebook,17,FALSE,FALSE,FALSE
5760628,facebook,8,FALSE,FALSE,FALSE
5760642,guest,1,FALSE,FALSE,FALSE
5760738,guest,30,FALSE,FALSE,FALSE
5760885,facebook,113,TRUE,TRUE,TRUE
5760891,facebook,4,FALSE,FALSE,FALSE
5760903,guest,38,TRUE,FALSE,FALSE
5761138,guest,22,FALSE,FALSE,FALSE
5761327,facebook,76,FALSE,FALSE,FALSE
5761362,facebook,58,TRUE,TRUE,TRUE
5761371,guest,322,TRUE,TRUE,TRUE
5761410,guest,13,TRUE,FALSE,FALSE
5761593,facebook,0,FALSE,FALSE,FALSE
5761605,facebook,223,TRUE,TRUE,TRUE
5761618,guest,80,TRUE,TRUE,TRUE
5761835,guest,358,TRUE,TRUE,TRUE
5761971,facebook,14,FALSE,FALSE,FALSE
5762082,facebook,535,TRUE,TRUE,TRUE
5762194,guest,87,TRUE,FALSE,FALSE
5762242,guest,237,TRUE,TRUE,TRUE
5762385,facebook,43,FALSE,FALSE,FALSE
5762411,facebook,130,FALSE,FALSE,FALSE
5762512,guest,0,FALSE,FALSE,FALSE
5762900,guest,108,FALSE,TRUE,TRUE
5763047,facebook,22,TRUE,FALSE,FALSE
5763249,facebook,177,TRUE,TRUE,TRUE
5763298,guest,18,FALSE,FALSE,FALSE
5763435,guest,207,TRUE,TRUE,TRUE
5763602,facebook,19,TRUE,FALSE,FALSE
5763698,facebook,73,TRUE,TRUE,TRUE
5763817,guest,32,FALSE,FALSE,FALSE
5763927,guest,2,FALSE,FALSE,FALSE
5764456,facebook,11,FALSE,FALSE,FALSE
5764480,facebook,25,TRUE,FALSE,FALSE
5764491,guest,32,FALSE,FALSE,FALSE
5764651,guest,1544,TRUE,TRUE,TRUE
5764970,facebook,8,FALSE,FALSE,FALSE
